"id","opportunity","percentile","cutoff","accessibility"
"1","Entertainment",50,15,9
"2","Entertainment",50,15,13
"3","Entertainment",50,15,2
"4","Entertainment",50,15,1
"5","Entertainment",50,15,1
"6","Entertainment",50,15,1
"7","Entertainment",50,15,9
"8","Entertainment",50,15,3
"9","Entertainment",50,15,5
"10","Entertainment",50,15,6
"11","Entertainment",50,15,5
"12","Entertainment",50,15,3
"13","Entertainment",50,15,10
"14","Entertainment",50,15,9
"15","Entertainment",50,15,1
"16","Entertainment",50,15,3
"17","Entertainment",50,15,4
"18","Entertainment",50,15,8
"19","Entertainment",50,15,5
"20","Entertainment",50,15,0
"21","Entertainment",50,15,19
"22","Entertainment",50,15,9
"23","Entertainment",50,15,0
"24","Entertainment",50,15,0
"25","Entertainment",50,15,4
"26","Entertainment",50,15,0
"27","Entertainment",50,15,6
"28","Entertainment",50,15,18
"29","Entertainment",50,15,1
"30","Entertainment",50,15,2
"31","Entertainment",50,15,6
"32","Entertainment",50,15,3
"33","Entertainment",50,15,2
"34","Entertainment",50,15,6
"35","Entertainment",50,15,6
"36","Entertainment",50,15,20
"37","Entertainment",50,15,3
"38","Entertainment",50,15,0
"39","Entertainment",50,15,8
"40","Entertainment",50,15,0
"41","Entertainment",50,15,8
"42","Entertainment",50,15,0
"43","Entertainment",50,15,0
"44","Entertainment",50,15,0
"45","Entertainment",50,15,0
"46","Entertainment",50,15,8
"47","Entertainment",50,15,0
"48","Entertainment",50,15,0
"49","Entertainment",50,15,0
"50","Entertainment",50,15,0
"51","Entertainment",50,15,0
"52","Entertainment",50,15,5
"53","Entertainment",50,15,5
"54","Entertainment",50,15,0
"55","Entertainment",50,15,2
"56","Entertainment",50,15,0
"57","Entertainment",50,15,6
"58","Entertainment",50,15,13
"59","Entertainment",50,15,0
"60","Entertainment",50,15,86
"61","Entertainment",50,15,86
"62","Entertainment",50,15,0
"63","Entertainment",50,15,8
"64","Entertainment",50,15,8
"65","Entertainment",50,15,0
"66","Entertainment",50,15,4
"67","Entertainment",50,15,9
"68","Entertainment",50,15,3
"69","Entertainment",50,15,1
"70","Entertainment",50,15,1
"71","Entertainment",50,15,1
"72","Entertainment",50,15,4
"73","Entertainment",50,15,0
"74","Entertainment",50,15,5
"75","Entertainment",50,15,1
"76","Entertainment",50,15,12
"77","Entertainment",50,15,2
"78","Entertainment",50,15,0
"79","Entertainment",50,15,9
"80","Entertainment",50,15,1
"81","Entertainment",50,15,4
"82","Entertainment",50,15,8
"83","Entertainment",50,15,8
"84","Entertainment",50,15,8
"85","Entertainment",50,15,4
"86","Entertainment",50,15,4
"87","Entertainment",50,15,1
"88","Entertainment",50,15,8
"89","Entertainment",50,15,12
"90","Entertainment",50,15,10
"91","Entertainment",50,15,15
"92","Entertainment",50,15,0
"93","Entertainment",50,15,0
"94","Entertainment",50,15,2
"95","Entertainment",50,15,16
"96","Entertainment",50,15,0
"97","Entertainment",50,15,0
"98","Entertainment",50,15,4
"99","Entertainment",50,15,12
"100","Entertainment",50,15,11
"101","Entertainment",50,15,1
"102","Entertainment",50,15,1
"103","Entertainment",50,15,1
"104","Entertainment",50,15,1
"105","Entertainment",50,15,2
"106","Entertainment",50,15,12
"107","Entertainment",50,15,4
"108","Entertainment",50,15,86
"109","Entertainment",50,15,11
"110","Entertainment",50,15,86
"111","Entertainment",50,15,7
"112","Entertainment",50,15,1
"113","Entertainment",50,15,0
"114","Entertainment",50,15,2
"115","Entertainment",50,15,8
"116","Entertainment",50,15,0
"117","Entertainment",50,15,1
"118","Entertainment",50,15,11
"119","Entertainment",50,15,19
"120","Entertainment",50,15,0
"121","Entertainment",50,15,1
"122","Entertainment",50,15,3
"123","Entertainment",50,15,8
"124","Entertainment",50,15,10
"125","Entertainment",50,15,7
"126","Entertainment",50,15,8
"127","Entertainment",50,15,1
"128","Entertainment",50,15,86
"129","Entertainment",50,15,0
"130","Entertainment",50,15,10
"131","Entertainment",50,15,10
"132","Entertainment",50,15,0
"133","Entertainment",50,15,2
"134","Entertainment",50,15,3
"135","Entertainment",50,15,6
"136","Entertainment",50,15,9
"137","Entertainment",50,15,6
"138","Entertainment",50,15,2
"139","Entertainment",50,15,10
"140","Entertainment",50,15,1
"141","Entertainment",50,15,21
"142","Entertainment",50,15,6
"143","Entertainment",50,15,3
"144","Entertainment",50,15,21
"145","Entertainment",50,15,3
"146","Entertainment",50,15,2
"147","Entertainment",50,15,27
"148","Entertainment",50,15,27
"149","Entertainment",50,15,9
"150","Entertainment",50,15,1
"151","Entertainment",50,15,11
"152","Entertainment",50,15,10
"153","Entertainment",50,15,1
"154","Entertainment",50,15,0
"155","Entertainment",50,15,11
"156","Entertainment",50,15,0
"157","Entertainment",50,15,4
"158","Entertainment",50,15,8
"159","Entertainment",50,15,4
"160","Entertainment",50,15,1
"161","Entertainment",50,15,32
"162","Entertainment",50,15,10
"163","Entertainment",50,15,4
"164","Entertainment",50,15,31
"165","Entertainment",50,15,9
"166","Entertainment",50,15,7
"167","Entertainment",50,15,10
"168","Entertainment",50,15,5
"169","Entertainment",50,15,4
"170","Entertainment",50,15,1
"171","Entertainment",50,15,1
"172","Entertainment",50,15,8
"173","Entertainment",50,15,9
"174","Entertainment",50,15,4
"175","Entertainment",50,15,3
"176","Entertainment",50,15,3
"177","Entertainment",50,15,14
"178","Entertainment",50,15,4
"179","Entertainment",50,15,13
"180","Entertainment",50,15,10
"181","Entertainment",50,15,7
"182","Entertainment",50,15,4
"183","Entertainment",50,15,2
"184","Entertainment",50,15,9
"185","Entertainment",50,15,0
"186","Entertainment",50,15,2
"187","Entertainment",50,15,1
"188","Entertainment",50,15,11
"189","Entertainment",50,15,2
"190","Entertainment",50,15,2
"191","Entertainment",50,15,3
"192","Entertainment",50,15,1
"193","Entertainment",50,15,1
"194","Entertainment",50,15,7
"195","Entertainment",50,15,1
"196","Entertainment",50,15,4
"197","Entertainment",50,15,3
"198","Entertainment",50,15,3
"199","Entertainment",50,15,5
"200","Entertainment",50,15,14
"201","Entertainment",50,15,3
"202","Entertainment",50,15,0
"203","Entertainment",50,15,12
"204","Entertainment",50,15,12
"205","Entertainment",50,15,0
"206","Entertainment",50,15,7
"207","Entertainment",50,15,3
"208","Entertainment",50,15,1
"209","Entertainment",50,15,6
"210","Entertainment",50,15,0
"211","Entertainment",50,15,7
"212","Entertainment",50,15,2
"213","Entertainment",50,15,2
"214","Entertainment",50,15,1
"215","Entertainment",50,15,0
"216","Entertainment",50,15,1
"217","Entertainment",50,15,3
"218","Entertainment",50,15,8
"219","Entertainment",50,15,1
"220","Entertainment",50,15,10
"221","Entertainment",50,15,8
"222","Entertainment",50,15,6
"223","Entertainment",50,15,4
"224","Entertainment",50,15,8
"225","Entertainment",50,15,1
"226","Entertainment",50,15,4
"227","Entertainment",50,15,10
"228","Entertainment",50,15,1
"229","Entertainment",50,15,0
"230","Entertainment",50,15,5
"231","Entertainment",50,15,21
"232","Entertainment",50,15,0
"233","Entertainment",50,15,5
"234","Entertainment",50,15,2
"235","Entertainment",50,15,0
"236","Entertainment",50,15,6
"237","Entertainment",50,15,0
"238","Entertainment",50,15,2
"239","Entertainment",50,15,2
"240","Entertainment",50,15,6
"241","Entertainment",50,15,0
"242","Entertainment",50,15,6
"243","Entertainment",50,15,4
"244","Entertainment",50,15,12
"245","Entertainment",50,15,4
"246","Entertainment",50,15,5
"247","Entertainment",50,15,0
"248","Entertainment",50,15,0
"249","Entertainment",50,15,6
"250","Entertainment",50,15,1
"251","Entertainment",50,15,0
"252","Entertainment",50,15,6
"253","Entertainment",50,15,2
"254","Entertainment",50,15,4
"255","Entertainment",50,15,7
"256","Entertainment",50,15,5
"257","Entertainment",50,15,12
"258","Entertainment",50,15,4
"259","Entertainment",50,15,12
"260","Entertainment",50,15,6
"261","Entertainment",50,15,11
"262","Entertainment",50,15,5
"263","Entertainment",50,15,6
"264","Entertainment",50,15,8
"265","Entertainment",50,15,11
"266","Entertainment",50,15,0
"267","Entertainment",50,15,22
"268","Entertainment",50,15,11
"269","Entertainment",50,15,3
"270","Entertainment",50,15,7
"271","Entertainment",50,15,0
"272","Entertainment",50,15,22
"273","Entertainment",50,15,6
"274","Entertainment",50,15,7
"275","Entertainment",50,15,1
"276","Entertainment",50,15,12
"277","Entertainment",50,15,14
"278","Entertainment",50,15,6
"279","Entertainment",50,15,6
"280","Entertainment",50,15,10
"281","Entertainment",50,15,12
"282","Entertainment",50,15,7
"283","Entertainment",50,15,10
"284","Entertainment",50,15,6
"285","Entertainment",50,15,23
"286","Entertainment",50,15,13
"287","Entertainment",50,15,22
"288","Entertainment",50,15,16
"289","Entertainment",50,15,1
"290","Entertainment",50,15,16
"291","Entertainment",50,15,5
"292","Entertainment",50,15,8
"293","Entertainment",50,15,6
"294","Entertainment",50,15,7
"295","Entertainment",50,15,9
"296","Entertainment",50,15,10
"297","Entertainment",50,15,0
"298","Entertainment",50,15,2
"299","Entertainment",50,15,3
"300","Entertainment",50,15,9
"301","Entertainment",50,15,26
"302","Entertainment",50,15,14
"303","Entertainment",50,15,10
"304","Entertainment",50,15,4
"305","Entertainment",50,15,3
"306","Entertainment",50,15,7
"307","Entertainment",50,15,2
"308","Entertainment",50,15,11
"309","Entertainment",50,15,7
"310","Entertainment",50,15,5
"311","Entertainment",50,15,7
"312","Entertainment",50,15,18
"313","Entertainment",50,15,22
"314","Entertainment",50,15,19
"315","Entertainment",50,15,20
"316","Entertainment",50,15,8
"317","Entertainment",50,15,14
"318","Entertainment",50,15,5
"319","Entertainment",50,15,4
"320","Entertainment",50,15,26
"321","Entertainment",50,15,6
"322","Entertainment",50,15,8
"323","Entertainment",50,15,3
"324","Entertainment",50,15,4
"325","Entertainment",50,15,10
"326","Entertainment",50,15,38
"327","Entertainment",50,15,26
"328","Entertainment",50,15,7
"329","Entertainment",50,15,9
"330","Entertainment",50,15,7
"331","Entertainment",50,15,12
"332","Entertainment",50,15,8
"333","Entertainment",50,15,5
"334","Entertainment",50,15,11
"335","Entertainment",50,15,0
"336","Entertainment",50,15,22
"337","Entertainment",50,15,7
"338","Entertainment",50,15,16
"339","Entertainment",50,15,24
"340","Entertainment",50,15,7
"341","Entertainment",50,15,10
"342","Entertainment",50,15,10
"343","Entertainment",50,15,8
"344","Entertainment",50,15,1
"345","Entertainment",50,15,12
"346","Entertainment",50,15,0
"347","Entertainment",50,15,12
"348","Entertainment",50,15,9
"349","Entertainment",50,15,13
"350","Entertainment",50,15,8
"351","Entertainment",50,15,8
"352","Entertainment",50,15,14
"353","Entertainment",50,15,7
"354","Entertainment",50,15,48
"355","Entertainment",50,15,6
"356","Entertainment",50,15,13
"357","Entertainment",50,15,12
"358","Entertainment",50,15,4
"359","Entertainment",50,15,8
"360","Entertainment",50,15,19
"361","Entertainment",50,15,13
"362","Entertainment",50,15,9
"363","Entertainment",50,15,10
"364","Entertainment",50,15,6
"365","Entertainment",50,15,16
"366","Entertainment",50,15,20
"367","Entertainment",50,15,0
"368","Entertainment",50,15,9
"369","Entertainment",50,15,8
"370","Entertainment",50,15,17
"371","Entertainment",50,15,0
"372","Entertainment",50,15,11
"373","Entertainment",50,15,5
"374","Entertainment",50,15,6
"375","Entertainment",50,15,16
"376","Entertainment",50,15,6
"377","Entertainment",50,15,10
"378","Entertainment",50,15,3
"379","Entertainment",50,15,1
"380","Entertainment",50,15,14
"381","Entertainment",50,15,9
"382","Entertainment",50,15,14
"383","Entertainment",50,15,3
"384","Entertainment",50,15,30
"385","Entertainment",50,15,4
"386","Entertainment",50,15,10
"387","Entertainment",50,15,2
"388","Entertainment",50,15,13
"389","Entertainment",50,15,8
"390","Entertainment",50,15,16
"391","Entertainment",50,15,8
"392","Entertainment",50,15,15
"393","Entertainment",50,15,1
"394","Entertainment",50,15,13
