"id","opportunity","percentile","cutoff","accessibility"
"555","Bodies of water",50,15,0
"556","Bodies of water",50,15,0
"557","Bodies of water",50,15,0
"558","Bodies of water",50,15,0
"559","Bodies of water",50,15,0
"560","Bodies of water",50,15,0
"561","Bodies of water",50,15,0
"562","Bodies of water",50,15,0
"563","Bodies of water",50,15,1
"564","Bodies of water",50,15,0
"565","Bodies of water",50,15,0
"566","Bodies of water",50,15,0
"567","Bodies of water",50,15,0
"568","Bodies of water",50,15,0
"569","Bodies of water",50,15,0
"570","Bodies of water",50,15,0
"571","Bodies of water",50,15,0
"572","Bodies of water",50,15,0
"573","Bodies of water",50,15,2
"574","Bodies of water",50,15,0
"575","Bodies of water",50,15,0
"576","Bodies of water",50,15,0
"577","Bodies of water",50,15,0
"578","Bodies of water",50,15,0
"579","Bodies of water",50,15,0
"580","Bodies of water",50,15,0
"581","Bodies of water",50,15,1
"582","Bodies of water",50,15,0
"583","Bodies of water",50,15,0
"584","Bodies of water",50,15,0
"585","Bodies of water",50,15,0
"586","Bodies of water",50,15,0
"587","Bodies of water",50,15,0
"588","Bodies of water",50,15,0
"589","Bodies of water",50,15,0
"590","Bodies of water",50,15,0
"591","Bodies of water",50,15,0
"592","Bodies of water",50,15,1
"593","Bodies of water",50,15,1
"594","Bodies of water",50,15,0
"595","Bodies of water",50,15,0
"596","Bodies of water",50,15,0
"597","Bodies of water",50,15,0
"598","Bodies of water",50,15,0
"599","Bodies of water",50,15,0
"600","Bodies of water",50,15,0
"601","Bodies of water",50,15,0
"602","Bodies of water",50,15,0
"603","Bodies of water",50,15,0
"604","Bodies of water",50,15,0
"605","Bodies of water",50,15,0
"606","Bodies of water",50,15,0
"607","Bodies of water",50,15,0
"608","Bodies of water",50,15,0
"609","Bodies of water",50,15,0
"610","Bodies of water",50,15,0
"611","Bodies of water",50,15,2
"612","Bodies of water",50,15,0
"613","Bodies of water",50,15,0
"614","Bodies of water",50,15,3
"615","Bodies of water",50,15,1
"616","Bodies of water",50,15,0
"617","Bodies of water",50,15,0
"618","Bodies of water",50,15,0
"619","Bodies of water",50,15,0
"620","Bodies of water",50,15,0
"621","Bodies of water",50,15,0
"622","Bodies of water",50,15,0
"623","Bodies of water",50,15,0
"624","Bodies of water",50,15,0
"625","Bodies of water",50,15,0
"626","Bodies of water",50,15,0
"627","Bodies of water",50,15,1
"628","Bodies of water",50,15,1
"629","Bodies of water",50,15,0
"630","Bodies of water",50,15,1
"631","Bodies of water",50,15,0
"632","Bodies of water",50,15,1
"633","Bodies of water",50,15,1
"634","Bodies of water",50,15,0
"635","Bodies of water",50,15,0
"636","Bodies of water",50,15,1
"637","Bodies of water",50,15,0
"638","Bodies of water",50,15,3
"639","Bodies of water",50,15,0
"640","Bodies of water",50,15,0
"641","Bodies of water",50,15,0
"642","Bodies of water",50,15,0
"643","Bodies of water",50,15,0
"644","Bodies of water",50,15,0
"645","Bodies of water",50,15,0
"646","Bodies of water",50,15,0
"647","Bodies of water",50,15,1
"648","Bodies of water",50,15,0
"649","Bodies of water",50,15,0
"650","Bodies of water",50,15,0
"651","Bodies of water",50,15,1
"652","Bodies of water",50,15,0
"653","Bodies of water",50,15,0
"654","Bodies of water",50,15,1
"655","Bodies of water",50,15,0
"656","Bodies of water",50,15,0
"657","Bodies of water",50,15,1
"658","Bodies of water",50,15,0
"659","Bodies of water",50,15,0
"660","Bodies of water",50,15,1
"661","Bodies of water",50,15,0
"662","Bodies of water",50,15,0
"663","Bodies of water",50,15,1
"664","Bodies of water",50,15,8
"665","Bodies of water",50,15,1
"666","Bodies of water",50,15,0
"667","Bodies of water",50,15,0
"668","Bodies of water",50,15,4
"669","Bodies of water",50,15,0
"670","Bodies of water",50,15,8
"671","Bodies of water",50,15,0
"672","Bodies of water",50,15,8
"673","Bodies of water",50,15,0
"674","Bodies of water",50,15,0
"675","Bodies of water",50,15,0
"676","Bodies of water",50,15,0
"677","Bodies of water",50,15,1
"678","Bodies of water",50,15,0
"679","Bodies of water",50,15,0
"680","Bodies of water",50,15,0
"681","Bodies of water",50,15,0
"682","Bodies of water",50,15,1
"683","Bodies of water",50,15,0
"684","Bodies of water",50,15,0
"685","Bodies of water",50,15,0
"686","Bodies of water",50,15,0
"687","Bodies of water",50,15,0
"688","Bodies of water",50,15,0
"689","Bodies of water",50,15,0
"690","Bodies of water",50,15,0
"691","Bodies of water",50,15,0
"692","Bodies of water",50,15,0
"693","Bodies of water",50,15,0
"694","Bodies of water",50,15,0
"695","Bodies of water",50,15,0
"696","Bodies of water",50,15,0
"697","Bodies of water",50,15,0
"698","Bodies of water",50,15,0
"699","Bodies of water",50,15,0
"700","Bodies of water",50,15,0
"701","Bodies of water",50,15,0
"702","Bodies of water",50,15,0
"703","Bodies of water",50,15,0
"704","Bodies of water",50,15,0
"705","Bodies of water",50,15,0
"706","Bodies of water",50,15,0
"707","Bodies of water",50,15,0
"708","Bodies of water",50,15,0
"709","Bodies of water",50,15,0
"710","Bodies of water",50,15,0
"711","Bodies of water",50,15,0
"712","Bodies of water",50,15,0
"713","Bodies of water",50,15,1
"714","Bodies of water",50,15,0
"715","Bodies of water",50,15,0
"716","Bodies of water",50,15,0
"717","Bodies of water",50,15,0
"718","Bodies of water",50,15,0
"719","Bodies of water",50,15,0
"720","Bodies of water",50,15,0
"721","Bodies of water",50,15,0
"722","Bodies of water",50,15,0
"723","Bodies of water",50,15,0
"724","Bodies of water",50,15,0
"725","Bodies of water",50,15,0
"726","Bodies of water",50,15,0
"727","Bodies of water",50,15,1
"728","Bodies of water",50,15,1
"729","Bodies of water",50,15,0
"730","Bodies of water",50,15,0
"731","Bodies of water",50,15,1
"732","Bodies of water",50,15,0
"733","Bodies of water",50,15,1
"734","Bodies of water",50,15,2
"735","Bodies of water",50,15,1
"736","Bodies of water",50,15,1
"737","Bodies of water",50,15,0
"738","Bodies of water",50,15,0
"739","Bodies of water",50,15,0
"740","Bodies of water",50,15,0
"741","Bodies of water",50,15,1
"742","Bodies of water",50,15,0
"743","Bodies of water",50,15,0
"744","Bodies of water",50,15,0
"745","Bodies of water",50,15,0
"746","Bodies of water",50,15,0
"747","Bodies of water",50,15,0
"748","Bodies of water",50,15,0
"749","Bodies of water",50,15,0
"750","Bodies of water",50,15,0
"751","Bodies of water",50,15,0
"752","Bodies of water",50,15,0
"753","Bodies of water",50,15,1
"754","Bodies of water",50,15,0
"755","Bodies of water",50,15,0
"756","Bodies of water",50,15,0
"757","Bodies of water",50,15,0
"758","Bodies of water",50,15,0
"759","Bodies of water",50,15,0
"760","Bodies of water",50,15,0
"761","Bodies of water",50,15,0
"762","Bodies of water",50,15,0
"763","Bodies of water",50,15,0
"764","Bodies of water",50,15,0
"765","Bodies of water",50,15,0
"766","Bodies of water",50,15,0
"767","Bodies of water",50,15,1
"768","Bodies of water",50,15,1
"769","Bodies of water",50,15,0
"770","Bodies of water",50,15,0
"771","Bodies of water",50,15,0
"772","Bodies of water",50,15,0
"773","Bodies of water",50,15,0
"774","Bodies of water",50,15,1
"775","Bodies of water",50,15,0
"776","Bodies of water",50,15,0
"777","Bodies of water",50,15,0
"778","Bodies of water",50,15,0
"779","Bodies of water",50,15,0
"780","Bodies of water",50,15,0
"781","Bodies of water",50,15,0
"782","Bodies of water",50,15,0
"783","Bodies of water",50,15,0
"784","Bodies of water",50,15,0
"785","Bodies of water",50,15,0
"786","Bodies of water",50,15,0
"787","Bodies of water",50,15,0
"788","Bodies of water",50,15,0
"789","Bodies of water",50,15,2
"790","Bodies of water",50,15,2
"791","Bodies of water",50,15,0
"792","Bodies of water",50,15,0
"793","Bodies of water",50,15,0
"794","Bodies of water",50,15,0
"795","Bodies of water",50,15,0
"796","Bodies of water",50,15,0
"797","Bodies of water",50,15,0
"798","Bodies of water",50,15,1
"799","Bodies of water",50,15,0
"800","Bodies of water",50,15,0
"801","Bodies of water",50,15,0
"802","Bodies of water",50,15,0
"803","Bodies of water",50,15,0
"804","Bodies of water",50,15,1
"805","Bodies of water",50,15,0
"806","Bodies of water",50,15,0
"807","Bodies of water",50,15,0
"808","Bodies of water",50,15,0
"809","Bodies of water",50,15,0
"810","Bodies of water",50,15,0
"811","Bodies of water",50,15,0
"812","Bodies of water",50,15,0
"813","Bodies of water",50,15,0
"814","Bodies of water",50,15,0
"815","Bodies of water",50,15,0
"816","Bodies of water",50,15,0
"817","Bodies of water",50,15,0
"818","Bodies of water",50,15,0
"819","Bodies of water",50,15,0
"820","Bodies of water",50,15,0
"821","Bodies of water",50,15,0
"822","Bodies of water",50,15,0
"823","Bodies of water",50,15,0
"824","Bodies of water",50,15,0
"825","Bodies of water",50,15,0
"826","Bodies of water",50,15,0
"827","Bodies of water",50,15,0
"828","Bodies of water",50,15,0
"829","Bodies of water",50,15,0
"830","Bodies of water",50,15,0
"831","Bodies of water",50,15,1
"832","Bodies of water",50,15,0
"833","Bodies of water",50,15,0
"834","Bodies of water",50,15,1
"835","Bodies of water",50,15,0
"836","Bodies of water",50,15,0
"837","Bodies of water",50,15,0
"838","Bodies of water",50,15,0
"839","Bodies of water",50,15,0
"840","Bodies of water",50,15,0
"841","Bodies of water",50,15,0
"842","Bodies of water",50,15,0
"843","Bodies of water",50,15,0
"844","Bodies of water",50,15,0
"845","Bodies of water",50,15,0
"846","Bodies of water",50,15,0
"847","Bodies of water",50,15,1
"848","Bodies of water",50,15,1
"849","Bodies of water",50,15,0
"850","Bodies of water",50,15,1
