"id","opportunity","percentile","cutoff","accessibility"
"199","Underground entrance",50,15,1
"200","Underground entrance",50,15,1
"201","Underground entrance",50,15,0
"202","Underground entrance",50,15,1
"203","Underground entrance",50,15,5
"204","Underground entrance",50,15,1
"205","Underground entrance",50,15,0
"206","Underground entrance",50,15,0
"207","Underground entrance",50,15,3
"208","Underground entrance",50,15,0
"209","Underground entrance",50,15,0
"210","Underground entrance",50,15,0
"211","Underground entrance",50,15,0
"212","Underground entrance",50,15,0
"213","Underground entrance",50,15,0
"214","Underground entrance",50,15,0
"215","Underground entrance",50,15,0
"216","Underground entrance",50,15,0
"217","Underground entrance",50,15,0
"218","Underground entrance",50,15,7
"219","Underground entrance",50,15,0
"220","Underground entrance",50,15,0
"221","Underground entrance",50,15,0
"222","Underground entrance",50,15,0
"223","Underground entrance",50,15,0
"224","Underground entrance",50,15,0
"225","Underground entrance",50,15,0
"226","Underground entrance",50,15,0
"227","Underground entrance",50,15,0
"228","Underground entrance",50,15,0
"229","Underground entrance",50,15,0
"230","Underground entrance",50,15,0
"231","Underground entrance",50,15,0
"232","Underground entrance",50,15,0
"233","Underground entrance",50,15,0
"234","Underground entrance",50,15,0
"235","Underground entrance",50,15,0
"236","Underground entrance",50,15,0
"237","Underground entrance",50,15,0
"238","Underground entrance",50,15,0
"239","Underground entrance",50,15,0
"240","Underground entrance",50,15,0
"241","Underground entrance",50,15,0
"242","Underground entrance",50,15,0
"243","Underground entrance",50,15,0
"244","Underground entrance",50,15,0
"245","Underground entrance",50,15,0
"246","Underground entrance",50,15,0
"247","Underground entrance",50,15,0
"248","Underground entrance",50,15,0
"249","Underground entrance",50,15,0
"250","Underground entrance",50,15,0
"251","Underground entrance",50,15,0
"252","Underground entrance",50,15,0
"253","Underground entrance",50,15,0
"254","Underground entrance",50,15,0
"255","Underground entrance",50,15,0
"256","Underground entrance",50,15,0
"257","Underground entrance",50,15,0
"258","Underground entrance",50,15,0
"259","Underground entrance",50,15,0
"260","Underground entrance",50,15,0
"261","Underground entrance",50,15,0
"262","Underground entrance",50,15,0
"263","Underground entrance",50,15,0
"264","Underground entrance",50,15,0
"265","Underground entrance",50,15,0
"266","Underground entrance",50,15,0
"267","Underground entrance",50,15,4
"268","Underground entrance",50,15,0
"269","Underground entrance",50,15,0
"270","Underground entrance",50,15,6
"271","Underground entrance",50,15,0
"272","Underground entrance",50,15,4
"273","Underground entrance",50,15,0
"274","Underground entrance",50,15,6
"275","Underground entrance",50,15,0
"276","Underground entrance",50,15,0
"277","Underground entrance",50,15,0
"278","Underground entrance",50,15,0
"279","Underground entrance",50,15,0
"280","Underground entrance",50,15,1
"281","Underground entrance",50,15,0
"282","Underground entrance",50,15,2
"283","Underground entrance",50,15,7
"284","Underground entrance",50,15,0
"285","Underground entrance",50,15,0
"286","Underground entrance",50,15,2
"287","Underground entrance",50,15,4
"288","Underground entrance",50,15,7
"289","Underground entrance",50,15,1
"290","Underground entrance",50,15,1
"291","Underground entrance",50,15,0
"292","Underground entrance",50,15,0
"293","Underground entrance",50,15,0
"294","Underground entrance",50,15,6
"295","Underground entrance",50,15,2
"296","Underground entrance",50,15,1
"297","Underground entrance",50,15,2
"298","Underground entrance",50,15,0
"299","Underground entrance",50,15,0
"300","Underground entrance",50,15,7
"301","Underground entrance",50,15,5
"302","Underground entrance",50,15,12
"303","Underground entrance",50,15,2
"304","Underground entrance",50,15,0
"305","Underground entrance",50,15,0
"306","Underground entrance",50,15,6
"307","Underground entrance",50,15,0
"308","Underground entrance",50,15,3
"309","Underground entrance",50,15,2
"310","Underground entrance",50,15,1
"311","Underground entrance",50,15,6
"312","Underground entrance",50,15,3
"313","Underground entrance",50,15,2
"314","Underground entrance",50,15,9
"315","Underground entrance",50,15,4
"316","Underground entrance",50,15,0
"317","Underground entrance",50,15,0
"318","Underground entrance",50,15,1
"319","Underground entrance",50,15,1
"320","Underground entrance",50,15,13
"321","Underground entrance",50,15,0
"322","Underground entrance",50,15,2
"323","Underground entrance",50,15,0
"324","Underground entrance",50,15,0
"325","Underground entrance",50,15,2
"326","Underground entrance",50,15,21
"327","Underground entrance",50,15,13
"328","Underground entrance",50,15,5
"329","Underground entrance",50,15,3
"330","Underground entrance",50,15,2
"331","Underground entrance",50,15,3
"332","Underground entrance",50,15,0
"333","Underground entrance",50,15,4
"334","Underground entrance",50,15,2
"335","Underground entrance",50,15,0
"336","Underground entrance",50,15,4
"337","Underground entrance",50,15,6
"338","Underground entrance",50,15,7
"339","Underground entrance",50,15,7
"340","Underground entrance",50,15,6
"341","Underground entrance",50,15,1
"342","Underground entrance",50,15,0
"343","Underground entrance",50,15,0
"344","Underground entrance",50,15,0
"345","Underground entrance",50,15,0
"346","Underground entrance",50,15,2
"347","Underground entrance",50,15,5
"348","Underground entrance",50,15,0
"349","Underground entrance",50,15,5
"350","Underground entrance",50,15,1
"351","Underground entrance",50,15,1
"352","Underground entrance",50,15,0
"353","Underground entrance",50,15,3
"354","Underground entrance",50,15,21
"355","Underground entrance",50,15,7
"356","Underground entrance",50,15,1
"357","Underground entrance",50,15,0
"358","Underground entrance",50,15,0
"359","Underground entrance",50,15,1
"360","Underground entrance",50,15,7
"361","Underground entrance",50,15,6
"362","Underground entrance",50,15,0
"363","Underground entrance",50,15,1
"364","Underground entrance",50,15,0
"365","Underground entrance",50,15,6
"366","Underground entrance",50,15,3
"367","Underground entrance",50,15,2
"368","Underground entrance",50,15,0
"369","Underground entrance",50,15,3
"370","Underground entrance",50,15,1
"371","Underground entrance",50,15,2
"372","Underground entrance",50,15,3
"373","Underground entrance",50,15,0
"374","Underground entrance",50,15,1
"375","Underground entrance",50,15,1
"376","Underground entrance",50,15,5
"377","Underground entrance",50,15,2
"378","Underground entrance",50,15,1
"379","Underground entrance",50,15,1
"380","Underground entrance",50,15,0
"381","Underground entrance",50,15,2
"382","Underground entrance",50,15,0
"383","Underground entrance",50,15,3
"384","Underground entrance",50,15,6
"385","Underground entrance",50,15,1
"386","Underground entrance",50,15,6
"387","Underground entrance",50,15,1
"388","Underground entrance",50,15,1
"389","Underground entrance",50,15,0
"390","Underground entrance",50,15,2
"391","Underground entrance",50,15,0
"392","Underground entrance",50,15,5
"393","Underground entrance",50,15,0
"394","Underground entrance",50,15,4
"395","Underground entrance",50,15,6
"396","Underground entrance",50,15,1
"397","Underground entrance",50,15,1
"398","Underground entrance",50,15,0
"399","Underground entrance",50,15,2
"400","Underground entrance",50,15,1
"401","Underground entrance",50,15,1
"402","Underground entrance",50,15,6
"403","Underground entrance",50,15,6
"404","Underground entrance",50,15,6
"405","Underground entrance",50,15,8
"406","Underground entrance",50,15,0
"407","Underground entrance",50,15,5
"408","Underground entrance",50,15,3
"409","Underground entrance",50,15,3
"410","Underground entrance",50,15,0
"411","Underground entrance",50,15,0
"412","Underground entrance",50,15,5
"413","Underground entrance",50,15,5
"414","Underground entrance",50,15,0
"415","Underground entrance",50,15,11
"416","Underground entrance",50,15,10
"417","Underground entrance",50,15,1
"418","Underground entrance",50,15,3
"419","Underground entrance",50,15,2
"420","Underground entrance",50,15,0
"421","Underground entrance",50,15,0
"422","Underground entrance",50,15,1
"423","Underground entrance",50,15,9
"424","Underground entrance",50,15,0
"425","Underground entrance",50,15,7
"426","Underground entrance",50,15,5
"427","Underground entrance",50,15,1
"428","Underground entrance",50,15,8
"429","Underground entrance",50,15,0
"430","Underground entrance",50,15,4
"431","Underground entrance",50,15,18
"432","Underground entrance",50,15,4
"433","Underground entrance",50,15,2
"434","Underground entrance",50,15,12
"435","Underground entrance",50,15,9
"436","Underground entrance",50,15,1
"437","Underground entrance",50,15,4
"438","Underground entrance",50,15,2
"439","Underground entrance",50,15,1
"440","Underground entrance",50,15,3
"441","Underground entrance",50,15,2
"442","Underground entrance",50,15,10
"443","Underground entrance",50,15,0
"444","Underground entrance",50,15,3
"445","Underground entrance",50,15,7
"446","Underground entrance",50,15,1
"447","Underground entrance",50,15,2
"448","Underground entrance",50,15,9
"449","Underground entrance",50,15,8
"450","Underground entrance",50,15,3
"451","Underground entrance",50,15,1
"452","Underground entrance",50,15,15
"453","Underground entrance",50,15,9
"454","Underground entrance",50,15,13
"455","Underground entrance",50,15,0
"456","Underground entrance",50,15,0
"457","Underground entrance",50,15,0
"458","Underground entrance",50,15,0
"459","Underground entrance",50,15,0
"460","Underground entrance",50,15,0
"461","Underground entrance",50,15,0
"462","Underground entrance",50,15,0
"463","Underground entrance",50,15,0
"464","Underground entrance",50,15,0
"465","Underground entrance",50,15,0
"466","Underground entrance",50,15,0
"467","Underground entrance",50,15,0
"468","Underground entrance",50,15,0
"469","Underground entrance",50,15,0
"470","Underground entrance",50,15,0
"471","Underground entrance",50,15,0
"472","Underground entrance",50,15,0
"473","Underground entrance",50,15,0
"474","Underground entrance",50,15,0
"475","Underground entrance",50,15,0
"476","Underground entrance",50,15,0
"477","Underground entrance",50,15,0
"478","Underground entrance",50,15,0
