"id","opportunity","percentile","cutoff","accessibility"
"144","Bus stop",50,15,74
"145","Bus stop",50,15,25
"146","Bus stop",50,15,10
"147","Bus stop",50,15,115
"148","Bus stop",50,15,115
"149","Bus stop",50,15,54
"150","Bus stop",50,15,32
"151","Bus stop",50,15,58
"152","Bus stop",50,15,62
"153","Bus stop",50,15,17
"154","Bus stop",50,15,6
"155","Bus stop",50,15,63
"156","Bus stop",50,15,26
"157","Bus stop",50,15,35
"158","Bus stop",50,15,45
"159","Bus stop",50,15,20
"160","Bus stop",50,15,21
"161","Bus stop",50,15,169
"162","Bus stop",50,15,56
"163","Bus stop",50,15,21
"164","Bus stop",50,15,85
"165","Bus stop",50,15,39
"166","Bus stop",50,15,70
"167","Bus stop",50,15,95
"168","Bus stop",50,15,48
"169","Bus stop",50,15,24
"170","Bus stop",50,15,31
"171","Bus stop",50,15,11
"172","Bus stop",50,15,86
"173","Bus stop",50,15,53
"174","Bus stop",50,15,17
"175","Bus stop",50,15,25
"176","Bus stop",50,15,18
"177","Bus stop",50,15,87
"178","Bus stop",50,15,17
"179","Bus stop",50,15,75
"180","Bus stop",50,15,63
"181","Bus stop",50,15,50
"182","Bus stop",50,15,15
"183","Bus stop",50,15,33
"184","Bus stop",50,15,74
"185","Bus stop",50,15,17
"186","Bus stop",50,15,39
"187","Bus stop",50,15,14
"188","Bus stop",50,15,66
"189","Bus stop",50,15,21
"190","Bus stop",50,15,25
"191","Bus stop",50,15,30
"192","Bus stop",50,15,19
"193","Bus stop",50,15,38
"194","Bus stop",50,15,47
"195","Bus stop",50,15,18
"196","Bus stop",50,15,27
"197","Bus stop",50,15,29
"198","Bus stop",50,15,29
"199","Bus stop",50,15,17
"200","Bus stop",50,15,101
"201","Bus stop",50,15,34
"202","Bus stop",50,15,37
"203","Bus stop",50,15,124
"204","Bus stop",50,15,88
"205","Bus stop",50,15,11
"206","Bus stop",50,15,77
"207","Bus stop",50,15,52
"208","Bus stop",50,15,19
"209","Bus stop",50,15,21
"210","Bus stop",50,15,8
"211","Bus stop",50,15,20
"212","Bus stop",50,15,35
"213","Bus stop",50,15,10
"214","Bus stop",50,15,27
"215","Bus stop",50,15,32
"216","Bus stop",50,15,9
"217","Bus stop",50,15,23
"218","Bus stop",50,15,72
"219","Bus stop",50,15,13
"220","Bus stop",50,15,36
"221","Bus stop",50,15,48
"222","Bus stop",50,15,23
"223","Bus stop",50,15,20
"224","Bus stop",50,15,29
"225","Bus stop",50,15,28
"226","Bus stop",50,15,43
"227","Bus stop",50,15,34
"228","Bus stop",50,15,16
"229","Bus stop",50,15,29
"230","Bus stop",50,15,39
"231","Bus stop",50,15,117
"232","Bus stop",50,15,1
"233","Bus stop",50,15,26
"234","Bus stop",50,15,25
"235","Bus stop",50,15,25
"236","Bus stop",50,15,15
"237","Bus stop",50,15,19
"238","Bus stop",50,15,62
"239","Bus stop",50,15,10
"240","Bus stop",50,15,17
"241","Bus stop",50,15,18
"242","Bus stop",50,15,45
"243","Bus stop",50,15,18
"244","Bus stop",50,15,58
"245","Bus stop",50,15,18
"246","Bus stop",50,15,40
"247","Bus stop",50,15,13
"248","Bus stop",50,15,33
"249","Bus stop",50,15,28
"250","Bus stop",50,15,13
"251","Bus stop",50,15,12
"252","Bus stop",50,15,44
"253","Bus stop",50,15,11
"254","Bus stop",50,15,29
"255","Bus stop",50,15,55
"256","Bus stop",50,15,16
"257","Bus stop",50,15,68
"258","Bus stop",50,15,15
"259","Bus stop",50,15,96
"260","Bus stop",50,15,49
"261","Bus stop",50,15,54
"262","Bus stop",50,15,44
"263","Bus stop",50,15,73
"264","Bus stop",50,15,51
"265","Bus stop",50,15,54
"266","Bus stop",50,15,19
"267","Bus stop",50,15,57
"268","Bus stop",50,15,52
"269","Bus stop",50,15,12
"270","Bus stop",50,15,30
"271","Bus stop",50,15,19
"272","Bus stop",50,15,57
"273","Bus stop",50,15,36
"274","Bus stop",50,15,32
"275","Bus stop",50,15,28
"276","Bus stop",50,15,98
"277","Bus stop",50,15,71
"278","Bus stop",50,15,36
"279","Bus stop",50,15,26
"280","Bus stop",50,15,36
"281","Bus stop",50,15,42
"282","Bus stop",50,15,26
"283","Bus stop",50,15,39
"284","Bus stop",50,15,33
"285","Bus stop",50,15,58
"286","Bus stop",50,15,35
"287","Bus stop",50,15,57
"288","Bus stop",50,15,68
"289","Bus stop",50,15,23
"290","Bus stop",50,15,36
"291","Bus stop",50,15,28
"292","Bus stop",50,15,29
"293","Bus stop",50,15,36
"294","Bus stop",50,15,30
"295","Bus stop",50,15,36
"296","Bus stop",50,15,40
"297","Bus stop",50,15,17
"298","Bus stop",50,15,29
"299","Bus stop",50,15,12
"300","Bus stop",50,15,44
"301","Bus stop",50,15,102
"302","Bus stop",50,15,81
"303","Bus stop",50,15,56
"304","Bus stop",50,15,17
"305","Bus stop",50,15,19
"306","Bus stop",50,15,32
"307","Bus stop",50,15,18
"308","Bus stop",50,15,49
"309","Bus stop",50,15,39
"310","Bus stop",50,15,29
"311","Bus stop",50,15,30
"312","Bus stop",50,15,64
"313","Bus stop",50,15,77
"314","Bus stop",50,15,74
"315","Bus stop",50,15,56
"316","Bus stop",50,15,24
"317","Bus stop",50,15,53
"318","Bus stop",50,15,31
"319","Bus stop",50,15,13
"320","Bus stop",50,15,114
"321","Bus stop",50,15,17
"322","Bus stop",50,15,51
"323","Bus stop",50,15,26
"324","Bus stop",50,15,28
"325","Bus stop",50,15,56
"326","Bus stop",50,15,134
"327","Bus stop",50,15,98
"328","Bus stop",50,15,41
"329","Bus stop",50,15,39
"330","Bus stop",50,15,38
"331","Bus stop",50,15,35
"332","Bus stop",50,15,35
"333","Bus stop",50,15,22
"334","Bus stop",50,15,43
"335","Bus stop",50,15,15
"336","Bus stop",50,15,57
"337","Bus stop",50,15,30
"338","Bus stop",50,15,68
"339","Bus stop",50,15,94
"340","Bus stop",50,15,32
"341","Bus stop",50,15,29
"342","Bus stop",50,15,59
"343","Bus stop",50,15,24
"344","Bus stop",50,15,21
"345","Bus stop",50,15,45
"346","Bus stop",50,15,16
"347","Bus stop",50,15,39
"348","Bus stop",50,15,38
"349","Bus stop",50,15,61
"350","Bus stop",50,15,42
"351","Bus stop",50,15,42
"352","Bus stop",50,15,71
"353","Bus stop",50,15,23
"354","Bus stop",50,15,91
