"id","opportunity","percentile","cutoff","accessibility"
"332","Sports",50,15,6
"333","Sports",50,15,1
"334","Sports",50,15,5
"335","Sports",50,15,4
"336","Sports",50,15,16
"337","Sports",50,15,10
"338","Sports",50,15,6
"339","Sports",50,15,16
"340","Sports",50,15,12
"341","Sports",50,15,14
"342","Sports",50,15,8
"343","Sports",50,15,5
"344","Sports",50,15,1
"345","Sports",50,15,14
"346","Sports",50,15,0
"347","Sports",50,15,3
"348","Sports",50,15,3
"349","Sports",50,15,2
"350","Sports",50,15,2
"351","Sports",50,15,2
"352","Sports",50,15,14
"353","Sports",50,15,1
"354","Sports",50,15,21
"355","Sports",50,15,1
"356","Sports",50,15,5
"357","Sports",50,15,3
"358","Sports",50,15,6
"359","Sports",50,15,7
"360","Sports",50,15,13
"361","Sports",50,15,13
"362","Sports",50,15,5
"363","Sports",50,15,11
"364","Sports",50,15,7
"365","Sports",50,15,8
"366","Sports",50,15,6
"367","Sports",50,15,0
"368","Sports",50,15,3
"369","Sports",50,15,5
"370","Sports",50,15,10
"371","Sports",50,15,0
"372","Sports",50,15,2
"373","Sports",50,15,4
"374","Sports",50,15,5
"375","Sports",50,15,6
"376","Sports",50,15,4
"377","Sports",50,15,4
"378","Sports",50,15,3
"379","Sports",50,15,0
"380","Sports",50,15,14
"381","Sports",50,15,7
"382","Sports",50,15,2
"383","Sports",50,15,3
"384","Sports",50,15,19
"385","Sports",50,15,1
"386","Sports",50,15,4
"387","Sports",50,15,6
"388","Sports",50,15,6
"389","Sports",50,15,5
"390","Sports",50,15,8
"391","Sports",50,15,6
"392","Sports",50,15,3
"393","Sports",50,15,0
"394","Sports",50,15,4
"395","Sports",50,15,10
"396","Sports",50,15,2
"397","Sports",50,15,3
"398","Sports",50,15,2
"399","Sports",50,15,4
"400","Sports",50,15,0
"401","Sports",50,15,10
"402","Sports",50,15,11
"403","Sports",50,15,2
"404","Sports",50,15,13
"405","Sports",50,15,7
"406","Sports",50,15,2
"407","Sports",50,15,6
"408","Sports",50,15,4
"409","Sports",50,15,2
"410","Sports",50,15,7
"411","Sports",50,15,12
"412","Sports",50,15,4
"413","Sports",50,15,2
"414","Sports",50,15,9
"415","Sports",50,15,10
"416","Sports",50,15,2
"417","Sports",50,15,6
"418","Sports",50,15,6
"419","Sports",50,15,4
"420","Sports",50,15,5
"421","Sports",50,15,7
"422","Sports",50,15,5
"423","Sports",50,15,5
"424","Sports",50,15,7
"425","Sports",50,15,15
"426","Sports",50,15,23
"427","Sports",50,15,7
"428","Sports",50,15,7
"429","Sports",50,15,6
"430","Sports",50,15,16
"431","Sports",50,15,17
"432","Sports",50,15,16
"433","Sports",50,15,8
"434","Sports",50,15,4
"435","Sports",50,15,18
"436","Sports",50,15,2
"437","Sports",50,15,3
"438","Sports",50,15,4
"439","Sports",50,15,7
"440","Sports",50,15,3
"441","Sports",50,15,4
"442","Sports",50,15,23
"443","Sports",50,15,3
"444","Sports",50,15,2
"445","Sports",50,15,1
"446","Sports",50,15,10
"447","Sports",50,15,6
"448","Sports",50,15,8
"449","Sports",50,15,7
"450","Sports",50,15,3
"451","Sports",50,15,0
"452","Sports",50,15,6
"453","Sports",50,15,1
"454","Sports",50,15,23
"455","Sports",50,15,2
"456","Sports",50,15,1
"457","Sports",50,15,10
"458","Sports",50,15,3
"459","Sports",50,15,4
"460","Sports",50,15,3
"461","Sports",50,15,7
"462","Sports",50,15,4
"463","Sports",50,15,8
"464","Sports",50,15,3
"465","Sports",50,15,4
"466","Sports",50,15,8
"467","Sports",50,15,18
"468","Sports",50,15,7
"469","Sports",50,15,10
"470","Sports",50,15,6
"471","Sports",50,15,8
"472","Sports",50,15,12
"473","Sports",50,15,11
"474","Sports",50,15,0
"475","Sports",50,15,4
"476","Sports",50,15,0
"477","Sports",50,15,14
"478","Sports",50,15,3
"479","Sports",50,15,3
"480","Sports",50,15,5
"481","Sports",50,15,7
"482","Sports",50,15,3
"483","Sports",50,15,1
"484","Sports",50,15,5
"485","Sports",50,15,12
"486","Sports",50,15,8
"487","Sports",50,15,0
"488","Sports",50,15,7
"489","Sports",50,15,3
"490","Sports",50,15,5
"491","Sports",50,15,1
"492","Sports",50,15,6
"493","Sports",50,15,12
"494","Sports",50,15,1
"495","Sports",50,15,9
"496","Sports",50,15,4
"497","Sports",50,15,3
"498","Sports",50,15,14
"499","Sports",50,15,10
"500","Sports",50,15,6
"501","Sports",50,15,19
"502","Sports",50,15,7
"503","Sports",50,15,14
"504","Sports",50,15,14
"505","Sports",50,15,4
"506","Sports",50,15,21
"507","Sports",50,15,21
"508","Sports",50,15,21
"509","Sports",50,15,17
"510","Sports",50,15,34
"511","Sports",50,15,21
"512","Sports",50,15,33
"513","Sports",50,15,24
"514","Sports",50,15,13
"515","Sports",50,15,12
"516","Sports",50,15,18
"517","Sports",50,15,25
"518","Sports",50,15,25
"519","Sports",50,15,4
"520","Sports",50,15,10
"521","Sports",50,15,33
"522","Sports",50,15,6
"523","Sports",50,15,22
"524","Sports",50,15,9
"525","Sports",50,15,40
"526","Sports",50,15,39
"527","Sports",50,15,12
"528","Sports",50,15,33
"529","Sports",50,15,10
"530","Sports",50,15,20
"531","Sports",50,15,24
"532","Sports",50,15,20
"533","Sports",50,15,44
"534","Sports",50,15,16
"535","Sports",50,15,8
"536","Sports",50,15,19
"537","Sports",50,15,4
"538","Sports",50,15,6
"539","Sports",50,15,20
"540","Sports",50,15,15
"541","Sports",50,15,31
"542","Sports",50,15,20
"543","Sports",50,15,20
"544","Sports",50,15,10
"545","Sports",50,15,20
"546","Sports",50,15,20
"547","Sports",50,15,12
"548","Sports",50,15,25
"549","Sports",50,15,93
"550","Sports",50,15,17
"551","Sports",50,15,15
"552","Sports",50,15,28
"553","Sports",50,15,20
"554","Sports",50,15,9
"555","Sports",50,15,7
"556","Sports",50,15,14
"557","Sports",50,15,19
"558","Sports",50,15,17
"559","Sports",50,15,30
"560","Sports",50,15,3
"561","Sports",50,15,9
"562","Sports",50,15,12
"563","Sports",50,15,5
"564","Sports",50,15,17
"565","Sports",50,15,17
"566","Sports",50,15,17
"567","Sports",50,15,10
"568","Sports",50,15,33
"569","Sports",50,15,28
"570","Sports",50,15,11
"571","Sports",50,15,55
"572","Sports",50,15,14
"573","Sports",50,15,4
"574","Sports",50,15,11
"575","Sports",50,15,11
"576","Sports",50,15,8
"577","Sports",50,15,24
"578","Sports",50,15,55
"579","Sports",50,15,18
"580","Sports",50,15,7
"581","Sports",50,15,123
"582","Sports",50,15,11
"583","Sports",50,15,11
"584","Sports",50,15,28
"585","Sports",50,15,18
"586","Sports",50,15,24
"587","Sports",50,15,5
"588","Sports",50,15,18
"589","Sports",50,15,18
"590","Sports",50,15,4
"591","Sports",50,15,52
"592","Sports",50,15,37
"593","Sports",50,15,5
"594","Sports",50,15,14
"595","Sports",50,15,16
"596","Sports",50,15,17
"597","Sports",50,15,17
"598","Sports",50,15,43
"599","Sports",50,15,21
"600","Sports",50,15,29
"601","Sports",50,15,15
"602","Sports",50,15,11
"603","Sports",50,15,28
"604","Sports",50,15,13
"605","Sports",50,15,6
"606","Sports",50,15,16
"607","Sports",50,15,38
"608","Sports",50,15,31
"609","Sports",50,15,22
"610","Sports",50,15,20
