"id","opportunity","percentile","cutoff","accessibility"
"936","Green park",50,15,0
"937","Green park",50,15,1
"938","Green park",50,15,4
"939","Green park",50,15,0
"940","Green park",50,15,0
"941","Green park",50,15,6
"942","Green park",50,15,4
"943","Green park",50,15,0
"944","Green park",50,15,1
"945","Green park",50,15,1
"946","Green park",50,15,2
"947","Green park",50,15,3
"948","Green park",50,15,2
"949","Green park",50,15,0
"950","Green park",50,15,0
"951","Green park",50,15,10
"952","Green park",50,15,0
"953","Green park",50,15,19
"954","Green park",50,15,9
"955","Green park",50,15,8
"956","Green park",50,15,4
"957","Green park",50,15,1
"958","Green park",50,15,2
"959","Green park",50,15,1
"960","Green park",50,15,11
"961","Green park",50,15,0
"962","Green park",50,15,11
"963","Green park",50,15,10
"964","Green park",50,15,6
"965","Green park",50,15,7
"966","Green park",50,15,7
"967","Green park",50,15,10
"968","Green park",50,15,5
"969","Green park",50,15,11
"970","Green park",50,15,8
"971","Green park",50,15,5
"972","Green park",50,15,5
"973","Green park",50,15,26
"974","Green park",50,15,4
"975","Green park",50,15,7
"976","Green park",50,15,8
"977","Green park",50,15,7
"978","Green park",50,15,11
"979","Green park",50,15,2
"980","Green park",50,15,4
"981","Green park",50,15,4
"982","Green park",50,15,8
"983","Green park",50,15,13
"984","Green park",50,15,8
"985","Green park",50,15,14
"986","Green park",50,15,3
"987","Green park",50,15,5
"988","Green park",50,15,5
"989","Green park",50,15,1
"990","Green park",50,15,13
"991","Green park",50,15,7
"992","Green park",50,15,1
"993","Green park",50,15,14
"994","Green park",50,15,7
"995","Green park",50,15,3
"996","Green park",50,15,5
"997","Green park",50,15,1
"998","Green park",50,15,13
"999","Green park",50,15,15
"1000","Green park",50,15,6
"1001","Green park",50,15,8
"1002","Green park",50,15,13
"1003","Green park",50,15,8
"1004","Green park",50,15,3
"1005","Green park",50,15,7
"1006","Green park",50,15,23
"1007","Green park",50,15,5
"1008","Green park",50,15,0
"1009","Green park",50,15,15
"1010","Green park",50,15,5
"1011","Green park",50,15,4
"1012","Green park",50,15,0
"1013","Green park",50,15,5
"1014","Green park",50,15,3
"1015","Green park",50,15,3
"1016","Green park",50,15,7
"1017","Green park",50,15,3
"1018","Green park",50,15,5
"1019","Green park",50,15,6
"1020","Green park",50,15,10
"1021","Green park",50,15,16
"1022","Green park",50,15,15
"1023","Green park",50,15,2
"1024","Green park",50,15,3
"1025","Green park",50,15,5
"1026","Green park",50,15,4
"1027","Green park",50,15,6
"1028","Green park",50,15,13
"1029","Green park",50,15,3
"1030","Green park",50,15,3
"1031","Green park",50,15,23
"1032","Green park",50,15,10
"1033","Green park",50,15,5
"1034","Green park",50,15,3
"1035","Green park",50,15,1
"1036","Green park",50,15,0
"1037","Green park",50,15,4
"1038","Green park",50,15,5
"1039","Green park",50,15,4
"1040","Green park",50,15,5
"1041","Green park",50,15,5
"1042","Green park",50,15,27
"1043","Green park",50,15,18
"1044","Green park",50,15,3
"1045","Green park",50,15,2
"1046","Green park",50,15,6
"1047","Green park",50,15,10
"1048","Green park",50,15,6
"1049","Green park",50,15,8
"1050","Green park",50,15,11
"1051","Green park",50,15,2
"1052","Green park",50,15,4
"1053","Green park",50,15,4
"1054","Green park",50,15,13
"1055","Green park",50,15,5
"1056","Green park",50,15,6
"1057","Green park",50,15,3
"1058","Green park",50,15,4
"1059","Green park",50,15,9
"1060","Green park",50,15,2
"1061","Green park",50,15,12
"1062","Green park",50,15,19
"1063","Green park",50,15,5
"1064","Green park",50,15,6
"1065","Green park",50,15,9
"1066","Green park",50,15,0
"1067","Green park",50,15,1
"1068","Green park",50,15,11
